t,sim_time_s,aircraft_id,type,lat,lon,alt_m,status,mission_id,dest
74,74,L-UAV-01,AMZN,31.3061141,120.6011947,100.0,BUSY,M-L-001,V2
74,74,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
74,74,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
75,75,EVTOL-01,EC35,31.3074519,120.5962176,199.9,BUSY,M-P-001,V2
75,75,L-UAV-01,AMZN,31.3059944,120.6011203,100.0,BUSY,M-L-001,V2
75,75,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
75,75,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
76,76,EVTOL-01,EC35,31.3070891,120.5961970,199.9,BUSY,M-P-001,V2
76,76,L-UAV-01,AMZN,31.3058747,120.6010458,100.0,BUSY,M-L-001,V2
76,76,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
76,76,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
77,77,EVTOL-01,EC35,31.3067264,120.5961763,199.9,BUSY,M-P-001,V2
77,77,L-UAV-01,AMZN,31.3057550,120.6009713,100.0,BUSY,M-L-001,V2
77,77,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
77,77,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
78,78,EVTOL-01,EC35,31.3063636,120.5961557,199.9,BUSY,M-P-001,V2
78,78,L-UAV-01,AMZN,31.3056354,120.6008969,100.0,BUSY,M-L-001,V2
78,78,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
78,78,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
79,79,EVTOL-01,EC35,31.3060009,120.5961350,199.9,BUSY,M-P-001,V2
79,79,L-UAV-01,AMZN,31.3055157,120.6008224,100.0,BUSY,M-L-001,V2
79,79,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
