t,sim_time_s,aircraft_id,type,lat,lon,alt_m,status,mission_id,dest
183,183,L-UAV-01,AMZN,31.3007048,120.5990490,100.0,BUSY,M-L-001,V3
183,183,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
183,183,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
184,184,EVTOL-01,EC35,31.3109532,120.5965947,199.9,BUSY,M-P-001,V2
184,184,L-UAV-01,AMZN,31.3008240,120.5991246,100.0,BUSY,M-L-001,V3
184,184,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
184,184,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
185,185,EVTOL-01,EC35,31.3106013,120.5964893,199.9,BUSY,M-P-001,V2
185,185,L-UAV-01,AMZN,31.3009432,120.5992001,100.0,BUSY,M-L-001,V3
185,185,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
185,185,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
186,186,EVTOL-01,EC35,31.3102416,120.5964312,199.9,BUSY,M-P-001,V2
186,186,L-UAV-01,AMZN,31.3010624,120.5992757,100.0,BUSY,M-L-001,V3
186,186,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
186,186,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
187,187,EVTOL-01,EC35,31.3098789,120.5964090,199.9,BUSY,M-P-001,V2
187,187,L-UAV-01,AMZN,31.3011816,120.5993512,100.0,BUSY,M-L-001,V3
187,187,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
187,187,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
188,188,EVTOL-01,EC35,31.3095162,120.5963869,199.9,BUSY,M-P-001,V2
188,188,L-UAV-01,AMZN,31.3013008,120.5994268,100.0,BUSY,M-L-001,V3
188,188,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
188,188,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
189,189,EVTOL-01,EC35,31.3091535,120.5963647,199.9,BUSY,M-P-001,V2
189,189,L-UAV-01,AMZN,31.3014200,120.5995023,100.0,BUSY,M-L-001,V3
189,189,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
189,189,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
190,190,EVTOL-01,EC35,31.3087908,120.5963425,199.9,BUSY,M-P-001,V2
190,190,L-UAV-01,AMZN,31.3015392,120.5995779,100.0,BUSY,M-L-001,V3
190,190,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
190,190,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
191,191,EVTOL-01,EC35,31.3084281,120.5963203,199.9,BUSY,M-P-001,V2
191,191,L-UAV-01,AMZN,31.3016584,120.5996534,100.0,BUSY,M-L-001,V3
191,191,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
191,191,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
192,192,EVTOL-01,EC35,31.3080654,120.5962982,199.9,BUSY,M-P-001,V2
192,192,L-UAV-01,AMZN,31.3017775,120.5997290,100.0,BUSY,M-L-001,V3
192,192,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
192,192,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
193,193,EVTOL-01,EC35,31.3077027,120.5962760,199.9,BUSY,M-P-001,V2
193,193,L-UAV-01,AMZN,31.3018967,120.5998045,100.0,BUSY,M-L-001,V3
193,193,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
193,193,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
194,194,EVTOL-01,EC35,31.3073400,120.5962538,199.9,BUSY,M-P-001,V2
194,194,L-UAV-01,AMZN,31.3020159,120.5998801,100.0,BUSY,M-L-001,V3
194,194,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
194,194,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
195,195,EVTOL-01,EC35,31.3069773,120.5962317,199.9,BUSY,M-P-001,V2
195,195,L-UAV-01,AMZN,31.3021351,120.5999556,100.0,BUSY,M-L-001,V3
195,195,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
195,195,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
196,196,EVTOL-01,EC35,31.3066146,120.5962095,199.9,BUSY,M-P-001,V2
196,196,L-UAV-01,AMZN,31.3022543,120.6000312,100.0,BUSY,M-L-001,V3
196,196,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
196,196,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
197,197,EVTOL-01,EC35,31.3062519,120.5961873,199.9,BUSY,M-P-001,V2
197,197,L-UAV-01,AMZN,31.3023735,120.6001067,100.0,BUSY,M-L-001,V3
197,197,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
197,197,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
198,198,EVTOL-01,EC35,31.3058892,120.5961651,199.9,BUSY,M-P-001,V2
198,198,L-UAV-01,AMZN,31.3024927,120.6001823,100.0,BUSY,M-L-001,V3
198,198,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
198,198,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
199,199,EVTOL-01,EC35,31.3055265,120.5961430,199.9,BUSY,M-P-001,V2
199,199,L-UAV-01,AMZN,31.3026119,120.6002578,100.0,BUSY,M-L-001,V3
199,199,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
199,199,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
200,200,EVTOL-01,EC35,31.3051638,120.5961208,199.9,BUSY,M-P-001,V2
200,200,L-UAV-01,AMZN,31.3027311,120.6003334,100.0,BUSY,M-L-001,V3
200,200,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
200,200,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
201,201,EVTOL-01,EC35,31.3048011,120.5960986,199.9,BUSY,M-P-001,V2
201,201,L-UAV-01,AMZN,31.3028502,120.6004089,100.0,BUSY,M-L-001,V3
201,201,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
201,201,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
202,202,EVTOL-01,EC35,31.3044384,120.5960765,199.9,BUSY,M-P-001,V2
202,202,L-UAV-01,AMZN,31.3029694,120.6004845,100.0,BUSY,M-L-001,V3
202,202,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
202,202,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
203,203,EVTOL-01,EC35,31.3040757,120.5960543,199.9,BUSY,M-P-001,V2
203,203,L-UAV-01,AMZN,31.3030886,120.6005600,100.0,BUSY,M-L-001,V3
203,203,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
203,203,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
204,204,EVTOL-01,EC35,31.3037130,120.5960321,199.9,BUSY,M-P-001,V2
204,204,L-UAV-01,AMZN,31.3032078,120.6006356,100.0,BUSY,M-L-001,V3
204,204,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
204,204,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
205,205,EVTOL-01,EC35,31.3033503,120.5960100,199.9,BUSY,M-P-001,V2
205,205,L-UAV-01,AMZN,31.3033270,120.6007111,100.0,BUSY,M-L-001,V3
205,205,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
205,205,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
206,206,EVTOL-01,EC35,31.3029876,120.5959878,199.9,BUSY,M-P-001,V2
206,206,L-UAV-01,AMZN,31.3034462,120.6007867,100.0,BUSY,M-L-001,V3
206,206,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
206,206,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
207,207,EVTOL-01,EC35,31.3026249,120.5959656,199.9,BUSY,M-P-001,V2
207,207,L-UAV-01,AMZN,31.3035654,120.6008622,100.0,BUSY,M-L-001,V3
207,207,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
207,207,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
208,208,EVTOL-01,EC35,31.3022622,120.5959435,199.9,BUSY,M-P-001,V2
208,208,L-UAV-01,AMZN,31.3036846,120.6009378,100.0,BUSY,M-L-001,V3
208,208,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
208,208,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
209,209,EVTOL-01,EC35,31.3018995,120.5959213,199.9,BUSY,M-P-001,V2
209,209,L-UAV-01,AMZN,31.3038038,120.6010133,100.0,BUSY,M-L-001,V3
209,209,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
209,209,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
210,210,EVTOL-01,EC35,31.3015368,120.5958991,199.9,BUSY,M-P-001,V2
210,210,L-UAV-01,AMZN,31.3039229,120.6010889,100.0,BUSY,M-L-001,V3
210,210,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
210,210,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
211,211,EVTOL-01,EC35,31.3011742,120.5958770,199.9,BUSY,M-P-001,V2
211,211,L-UAV-01,AMZN,31.3040421,120.6011644,100.0,BUSY,M-L-001,V3
211,211,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
211,211,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
212,212,EVTOL-01,EC35,31.3008115,120.5958548,199.9,BUSY,M-P-001,V2
212,212,L-UAV-01,AMZN,31.3041613,120.6012400,100.0,BUSY,M-L-001,V3
212,212,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
212,212,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
213,213,EVTOL-01,EC35,31.3004488,120.5958326,199.9,BUSY,M-P-001,V2
213,213,L-UAV-01,AMZN,31.3042805,120.6013155,100.0,BUSY,M-L-001,V3
213,213,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
213,213,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
214,214,EVTOL-01,EC35,31.3000861,120.5958105,199.9,BUSY,M-P-001,V2
214,214,L-UAV-01,AMZN,31.3043997,120.6013911,100.0,BUSY,M-L-001,V3
214,214,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
214,214,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
215,215,EVTOL-01,EC35,31.2997234,120.5957883,199.9,BUSY,M-P-001,V2
215,215,L-UAV-01,AMZN,31.3045189,120.6014666,100.0,BUSY,M-L-001,V3
215,215,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
215,215,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
216,216,EVTOL-01,EC35,31.2993607,120.5957661,199.9,BUSY,M-P-001,V2
216,216,L-UAV-01,AMZN,31.3046381,120.6015422,100.0,BUSY,M-L-001,V3
216,216,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
216,216,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
217,217,EVTOL-01,EC35,31.2989980,120.5957439,199.9,BUSY,M-P-001,V2
217,217,L-UAV-01,AMZN,31.3047573,120.6016177,100.0,BUSY,M-L-001,V3
217,217,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
217,217,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
218,218,EVTOL-01,EC35,31.2986353,120.5957218,199.9,BUSY,M-P-001,V2
218,218,L-UAV-01,AMZN,31.3048765,120.6016933,100.0,BUSY,M-L-001,V3
218,218,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
218,218,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
219,219,EVTOL-01,EC35,31.2982726,120.5956996,199.9,BUSY,M-P-001,V2
219,219,L-UAV-01,AMZN,31.3049956,120.6017688,100.0,BUSY,M-L-001,V3
219,219,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
219,219,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
220,220,EVTOL-01,EC35,31.2979099,120.5956775,199.9,BUSY,M-P-001,V1
220,220,L-UAV-01,AMZN,31.3051148,120.6018444,100.0,BUSY,M-L-001,V3
220,220,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
220,220,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
221,221,EVTOL-01,EC35,31.2975474,120.5957034,199.9,BUSY,M-P-001,V1
221,221,L-UAV-01,AMZN,31.3052340,120.6019199,100.0,BUSY,M-L-001,V3
221,221,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
221,221,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
222,222,EVTOL-01,EC35,31.2971897,120.5957771,199.9,BUSY,M-P-001,V1
222,222,L-UAV-01,AMZN,31.3053532,120.6019955,100.0,BUSY,M-L-001,V3
222,222,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
222,222,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
223,223,EVTOL-01,EC35,31.2968414,120.5958976,199.9,BUSY,M-P-001,V1
223,223,L-UAV-01,AMZN,31.3054724,120.6020710,100.0,BUSY,M-L-001,V3
223,223,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
223,223,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
224,224,EVTOL-01,EC35,31.2965070,120.5960634,199.9,BUSY,M-P-001,V1
224,224,L-UAV-01,AMZN,31.3055916,120.6021466,100.0,BUSY,M-L-001,V3
224,224,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
224,224,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
225,225,EVTOL-01,EC35,31.2961907,120.5962724,199.9,BUSY,M-P-001,V1
225,225,L-UAV-01,AMZN,31.3057108,120.6022222,100.0,BUSY,M-L-001,V3
225,225,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
225,225,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
226,226,EVTOL-01,EC35,31.2958967,120.5965219,199.9,BUSY,M-P-001,V1
226,226,L-UAV-01,AMZN,31.3058300,120.6022977,100.0,BUSY,M-L-001,V2
226,226,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
226,226,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
227,227,EVTOL-01,EC35,31.2956286,120.5968086,199.9,BUSY,M-P-001,V1
227,227,L-UAV-01,AMZN,31.3059630,120.6023281,100.0,BUSY,M-L-001,V2
227,227,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
227,227,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
228,228,EVTOL-01,EC35,31.2953899,120.5971290,199.9,BUSY,M-P-001,V1
228,228,L-UAV-01,AMZN,31.3060977,120.6023107,100.0,BUSY,M-L-001,V2
228,228,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
228,228,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
229,229,EVTOL-01,EC35,31.2951837,120.5974788,199.9,BUSY,M-P-001,V1
229,229,L-UAV-01,AMZN,31.3062218,120.6022469,100.0,BUSY,M-L-001,V2
229,229,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
229,229,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
230,230,EVTOL-01,EC35,31.2950125,120.5978537,199.9,BUSY,M-P-001,V1
230,230,L-UAV-01,AMZN,31.3063240,120.6021426,100.0,BUSY,M-L-001,V2
230,230,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
230,230,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
231,231,EVTOL-01,EC35,31.2948787,120.5982488,199.9,BUSY,M-P-001,V1
231,231,L-UAV-01,AMZN,31.3063948,120.6020073,100.0,BUSY,M-L-001,V2
231,231,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
231,231,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
232,232,EVTOL-01,EC35,31.2947839,120.5986591,199.9,BUSY,M-P-001,V1
232,232,L-UAV-01,AMZN,31.3064280,120.6018535,100.0,BUSY,M-L-001,V2
232,232,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
232,232,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
233,233,EVTOL-01,EC35,31.2947292,120.5990793,199.9,BUSY,M-P-001,V1
233,233,L-UAV-01,AMZN,31.3064203,120.6016951,100.0,BUSY,M-L-001,V2
233,233,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
233,233,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
234,234,EVTOL-01,EC35,31.2947155,120.5995040,199.9,BUSY,M-P-001,V1
234,234,L-UAV-01,AMZN,31.3063725,120.6015466,100.0,BUSY,M-L-001,V2
234,234,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
234,234,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
235,235,EVTOL-01,EC35,31.2947430,120.5999279,199.9,BUSY,M-P-001,V1
235,235,L-UAV-01,AMZN,31.3062891,120.6014216,100.0,BUSY,M-L-001,V2
235,235,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
235,235,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
236,236,EVTOL-01,EC35,31.2948111,120.6003453,199.9,BUSY,M-P-001,V1
236,236,L-UAV-01,AMZN,31.3061775,120.6013315,100.0,BUSY,M-L-001,V2
236,236,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
236,236,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
237,237,EVTOL-01,EC35,31.2949191,120.6007511,199.9,BUSY,M-P-001,V1
237,237,L-UAV-01,AMZN,31.3060583,120.6012561,100.0,BUSY,M-L-001,V2
237,237,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
237,237,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
238,238,EVTOL-01,EC35,31.2950656,120.6011400,199.9,BUSY,M-P-001,V1
238,238,L-UAV-01,AMZN,31.3059390,120.6011806,100.0,BUSY,M-L-001,V2
238,238,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
238,238,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
239,239,EVTOL-01,EC35,31.2952488,120.6015071,199.9,BUSY,M-P-001,V1
239,239,L-UAV-01,AMZN,31.3058198,120.6011052,100.0,BUSY,M-L-001,V2
239,239,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
239,239,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
240,240,EVTOL-01,EC35,31.2954661,120.6018476,199.9,BUSY,M-P-001,V1
240,240,L-UAV-01,AMZN,31.3057006,120.6010297,100.0,BUSY,M-L-001,V2
240,240,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
240,240,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
241,241,EVTOL-01,EC35,31.2957150,120.6021571,199.9,BUSY,M-P-001,V1
241,241,L-UAV-01,AMZN,31.3055813,120.6009542,100.0,BUSY,M-L-001,V2
241,241,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
241,241,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
242,242,EVTOL-01,EC35,31.2959922,120.6024318,199.9,BUSY,M-P-001,V1
242,242,L-UAV-01,AMZN,31.3054621,120.6008788,100.0,BUSY,M-L-001,V2
242,242,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
242,242,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
243,243,EVTOL-01,EC35,31.2962941,120.6026681,199.9,BUSY,M-P-001,V1
243,243,L-UAV-01,AMZN,31.3053429,120.6008033,100.0,BUSY,M-L-001,V2
243,243,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
243,243,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
244,244,EVTOL-01,EC35,31.2966169,120.6028629,199.9,BUSY,M-P-001,V1
244,244,L-UAV-01,AMZN,31.3052236,120.6007279,100.0,BUSY,M-L-001,V2
244,244,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
244,244,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
245,245,EVTOL-01,EC35,31.2969564,120.6030138,199.9,BUSY,M-P-001,V1
245,245,L-UAV-01,AMZN,31.3051044,120.6006524,100.0,BUSY,M-L-001,V2
245,245,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
245,245,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
246,246,EVTOL-01,EC35,31.2973083,120.6031188,199.9,BUSY,M-P-001,V1
246,246,L-UAV-01,AMZN,31.3049852,120.6005769,100.0,BUSY,M-L-001,V2
246,246,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
246,246,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
247,247,EVTOL-01,EC35,31.2976682,120.6031767,199.9,BUSY,M-P-001,V1
247,247,L-UAV-01,AMZN,31.3048659,120.6005015,100.0,BUSY,M-L-001,V2
247,247,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
247,247,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
248,248,EVTOL-01,EC35,31.2980308,120.6031989,199.9,BUSY,M-P-001,V1
248,248,L-UAV-01,AMZN,31.3047467,120.6004260,100.0,BUSY,M-L-001,V2
248,248,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
248,248,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
249,249,EVTOL-01,EC35,31.2983935,120.6032211,199.9,BUSY,M-P-001,V1
249,249,L-UAV-01,AMZN,31.3046275,120.6003506,100.0,BUSY,M-L-001,V2
249,249,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
249,249,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
250,250,EVTOL-01,EC35,31.2987562,120.6032433,199.9,BUSY,M-P-001,V1
250,250,L-UAV-01,AMZN,31.3045082,120.6002751,100.0,BUSY,M-L-001,V2
250,250,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
250,250,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
251,251,EVTOL-01,EC35,31.2991189,120.6032656,199.9,BUSY,M-P-001,V1
251,251,L-UAV-01,AMZN,31.3043890,120.6001997,100.0,BUSY,M-L-001,V2
251,251,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
251,251,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
252,252,EVTOL-01,EC35,31.2994816,120.6032878,199.9,BUSY,M-P-001,V1
252,252,L-UAV-01,AMZN,31.3042698,120.6001242,100.0,BUSY,M-L-001,V2
252,252,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
252,252,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
253,253,EVTOL-01,EC35,31.2998443,120.6033100,199.9,BUSY,M-P-001,V1
253,253,L-UAV-01,AMZN,31.3041506,120.6000487,100.0,BUSY,M-L-001,V2
253,253,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
253,253,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
254,254,EVTOL-01,EC35,31.3002070,120.6033322,199.9,BUSY,M-P-001,V1
254,254,L-UAV-01,AMZN,31.3040313,120.5999733,100.0,BUSY,M-L-001,V2
254,254,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
254,254,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
255,255,EVTOL-01,EC35,31.3005697,120.6033545,199.9,BUSY,M-P-001,V1
255,255,L-UAV-01,AMZN,31.3039121,120.5998978,100.0,BUSY,M-L-001,V2
255,255,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
255,255,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
256,256,EVTOL-01,EC35,31.3009324,120.6033767,199.9,BUSY,M-P-001,V1
256,256,L-UAV-01,AMZN,31.3037929,120.5998224,100.0,BUSY,M-L-001,V2
256,256,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
256,256,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
257,257,EVTOL-01,EC35,31.3012951,120.6033989,199.9,BUSY,M-P-001,V1
257,257,L-UAV-01,AMZN,31.3036736,120.5997469,100.0,BUSY,M-L-001,V2
257,257,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
257,257,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
258,258,EVTOL-01,EC35,31.3016578,120.6034211,199.9,BUSY,M-P-001,V1
258,258,L-UAV-01,AMZN,31.3035544,120.5996714,100.0,BUSY,M-L-001,V2
258,258,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
258,258,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
259,259,EVTOL-01,EC35,31.3020205,120.6034434,199.9,BUSY,M-P-001,V1
259,259,L-UAV-01,AMZN,31.3034352,120.5995960,100.0,BUSY,M-L-001,V2
259,259,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
259,259,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
260,260,EVTOL-01,EC35,31.3023832,120.6034656,199.9,BUSY,M-P-001,V1
260,260,L-UAV-01,AMZN,31.3033159,120.5995205,100.0,BUSY,M-L-001,V2
260,260,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
260,260,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
261,261,EVTOL-01,EC35,31.3027459,120.6034878,199.9,BUSY,M-P-001,V1
261,261,L-UAV-01,AMZN,31.3031967,120.5994451,100.0,BUSY,M-L-001,V2
261,261,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
261,261,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
262,262,EVTOL-01,EC35,31.3031086,120.6035101,199.9,BUSY,M-P-001,V1
262,262,L-UAV-01,AMZN,31.3030775,120.5993696,100.0,BUSY,M-L-001,V2
262,262,M-UAV-01,M600,31.3108767,120.6039862,30.5,AVAILABLE,,
262,262,M-UAV-02,M600,31.2971716,120.5956323,30.5,AVAILABLE,,
